Name,Height,FederalStateid,Picture
Höchenberg,1811,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/LOGO_i24NEWS.png/1000px-LOGO_i24NEWS.png
Hochegg,1713,3,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Kapelle_radersdorf.JPG/1000px-Kapelle_radersdorf.JPG
Hochegg,2345,6,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Kapelle_radersdorf.JPG/1000px-Kapelle_radersdorf.JPG
Hochedl,1421,4,
Hocheder,2646,2,https://upload.wikimedia.org/wikipedia/commons/a/ac/M%C3%BCnchen_Residenztheater.jpg
Hocheck,687,5,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Watzmann_von_Norden.jpg/1000px-Watzmann_von_Norden.jpg
Hocheck,1256,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Watzmann_von_Norden.jpg/1000px-Watzmann_von_Norden.jpg
Hocheck,1296,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Watzmann_von_Norden.jpg/1000px-Watzmann_von_Norden.jpg
Hocheck,1199,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Watzmann_von_Norden.jpg/1000px-Watzmann_von_Norden.jpg
Hocheck,1580,3,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Watzmann_von_Norden.jpg/1000px-Watzmann_von_Norden.jpg
Hocheck,2053,3,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Watzmann_von_Norden.jpg/1000px-Watzmann_von_Norden.jpg
Hocheck,2552,2,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Watzmann_von_Norden.jpg/1000px-Watzmann_von_Norden.jpg
Hochegg,2214,2,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Kapelle_radersdorf.JPG/1000px-Kapelle_radersdorf.JPG
Hocheben Kogel,608,5,
Hochbühel,790,4,
Hochbuchberg,1243,4,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Steinbach_an_der_Steyr_-_Ortsansicht_%281%29.JPG/1000px-Steinbach_an_der_Steyr_-_Ortsansicht_%281%29.JPG
Hochbrand,1107,4,
Hochblaser,1441,8,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Hochschwab_Schoeckl_2.jpg/1000px-Hochschwab_Schoeckl_2.jpg
Hochberg,639,5,https://upload.wikimedia.org/wikipedia/commons/8/8d/Leopold%2C_Grand_Duke_of_Baden.PNG
Hochberg,967,1,https://upload.wikimedia.org/wikipedia/commons/9/99/Bundesarchiv_Bild_183-2007-0327-503%2C_Hans_Heinrich_XV._F%C3%BCrst_von_Ple%C3%9F.jpg
Hocharn,3018,6,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Hocharn_from_Niedersachsenhaus.JPG/1000px-Hocharn_from_Niedersachsenhaus.JPG
Hochanger,1669,8,
Hochanger,854,8,
Hochälpele,1443,1,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Dam%C3%BClser_Mittagspitze_Herbst.JPG/1000px-Dam%C3%BClser_Mittagspitze_Herbst.JPG
Hochalpel,1214,5,
Hochalpe,1465,8,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Hohes_Licht02.jpg/1000px-Hohes_Licht02.jpg
Hochalmspitze,3328,6,https://upload.wikimedia.org/wikipedia/commons/4/40/Taury_2.jpg
Hobelsberg,707,4,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Frankenburg_am_Hausruck_-_Ortsansicht.JPG/1000px-Frankenburg_am_Hausruck_-_Ortsansicht.JPG
Hirzkarkopf,2522,3,
Hirzer,2255,2,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Hirzerspitze.jpg/1000px-Hirzerspitze.jpg
Hirzberg,1944,8,https://upload.wikimedia.org/wikipedia/commons/e/eb/Fr-waldsee.png
Hirschwaldstein,1074,4,
Hirschkopf,1933,3,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Odenwald_-_Deutsche_Mittelgebirge%2C_Serie_A-de.png/1000px-Odenwald_-_Deutsche_Mittelgebirge%2C_Serie_A-de.png
Hirschkopf,1773,3,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Odenwald_-_Deutsche_Mittelgebirge%2C_Serie_A-de.png/1000px-Odenwald_-_Deutsche_Mittelgebirge%2C_Serie_A-de.png
Hirsch Kogel,905,3,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/2025-02-23_Bundestagswahl_%E2%80%93_Wahlabend_CDU_by_Sandro_Halank%E2%80%93070.jpg/1000px-2025-02-23_Bundestagswahl_%E2%80%93_Wahlabend_CDU_by_Sandro_Halank%E2%80%93070.jpg
Hirschenstein,961,4,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Station_136_Hirschenstein.jpg/1000px-Station_136_Hirschenstein.jpg
Hirschenstein,849,9,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Station_136_Hirschenstein.jpg/1000px-Station_136_Hirschenstein.jpg
Hirschenspitz,2434,1,
Hirscheggeralpe,1670,6,
Hirschberg,946,1,https://upload.wikimedia.org/wikipedia/commons/1/14/Hirschberg_HQ.jpg
Hirschberg,1807,1,https://upload.wikimedia.org/wikipedia/commons/1/14/Hirschberg_HQ.jpg
Hippold Spitze,2450,2,
Hintzing,777,4,https://upload.wikimedia.org/wikipedia/commons/9/9a/Roope_Hintz_3-31-2025_%28cropped%29.jpg
Hinterunnutz,1768,2,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Unnutze_ost.jpg/1000px-Unnutze_ost.jpg
Hintere Steinkar Spitze,2434,6,
Hinteres Sonnwendjoch,1832,2,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Rotwandhaus.jpg/1000px-Rotwandhaus.jpg
Hinteres Modereck,2690,6,
Hinteres Freieck,2005,3,
Hinterer Schwarzmooskogel,1409,8,
Hinterer Satzgrat,2724,2,
Hintere Rendelspitze,2700,2,
Hintereck,794,8,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Breitnau_in_FR.svg/1000px-Breitnau_in_FR.svg.png
Hinter Berg,997,4,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/President_Woodrow_Wilson_in_1914%2C_Harris_%26_Ewing_%283x4_cropped_b%29.jpg/1000px-President_Woodrow_Wilson_in_1914%2C_Harris_%26_Ewing_%283x4_cropped_b%29.jpg
Hinteralpe,946,5,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Reisalpe_vom_Hoeger.jpg/1000px-Reisalpe_vom_Hoeger.jpg
Hindl Berg,642,4,
Himmel,814,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Kapelle_hl._Rochus_%281367_m_%C3%BC.M.%29_Nenzinger_Himmel.jpg/1000px-Kapelle_hl._Rochus_%281367_m_%C3%BC.M.%29_Nenzinger_Himmel.jpg
Himbeerstein,712,8,
Hilmersberg,2365,6,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Brockenkuppe.jpg/1000px-Brockenkuppe.jpg
Hifelwand,1319,3,
Hieselegg,1114,8,
Hieselberg,620,4,
Hiesberg,372,5,
Hiasbauerhöhe,1318,8,
Hexenkopf,2821,2,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Berg-Hexenkopf.jpg/1000px-Berg-Hexenkopf.jpg
Heukuppe,1526,8,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Rax.jpg/1000px-Rax.jpg
Heukareck,1382,3,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Roundel_of_Austria.svg/1000px-Roundel_of_Austria.svg.png
Heuberg,384,5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Wandb%C3%BChl%2C_Schw%C3%A4bische_Alb_%28Landkreis_Tuttlingen%29.jpg/1000px-Wandb%C3%BChl%2C_Schw%C3%A4bische_Alb_%28Landkreis_Tuttlingen%29.jpg
Heuberg,888,3,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Wandb%C3%BChl%2C_Schw%C3%A4bische_Alb_%28Landkreis_Tuttlingen%29.jpg/1000px-Wandb%C3%BChl%2C_Schw%C3%A4bische_Alb_%28Landkreis_Tuttlingen%29.jpg
Heuberg,746,9,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Wandb%C3%BChl%2C_Schw%C3%A4bische_Alb_%28Landkreis_Tuttlingen%29.jpg/1000px-Wandb%C3%BChl%2C_Schw%C3%A4bische_Alb_%28Landkreis_Tuttlingen%29.jpg
Herzogberg,1266,8,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Bardonecchia_%28TO%29_-_portale_sud_del_traforo_ferroviario_del_Frejus.jpg/1000px-Bardonecchia_%28TO%29_-_portale_sud_del_traforo_ferroviario_del_Frejus.jpg
Herzogberg,941,8,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Bardonecchia_%28TO%29_-_portale_sud_del_traforo_ferroviario_del_Frejus.jpg/1000px-Bardonecchia_%28TO%29_-_portale_sud_del_traforo_ferroviario_del_Frejus.jpg
Herzogberg,374,6,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Bardonecchia_%28TO%29_-_portale_sud_del_traforo_ferroviario_del_Frejus.jpg/1000px-Bardonecchia_%28TO%29_-_portale_sud_del_traforo_ferroviario_del_Frejus.jpg
Hermannskogel,529,7,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Hermannskogel_von_der_Rohrerwiese.jpg/1000px-Hermannskogel_von_der_Rohrerwiese.jpg
Heretkofel,2000,2,
Hennesteck,1137,5,
Hennespitze,2472,2,
Henner Kogel,1370,8,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/ElTorcal0408.jpg/1000px-ElTorcal0408.jpg
Hennebergspitzen,2756,2,
Hengstlberg,616,5,
Hengst Berg,566,5,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Grosser_Krottenkopf.JPG/1000px-Grosser_Krottenkopf.JPG
Heiterberg,2140,1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Gro%C3%9Fer_Widderstein_Nordansicht.JPG/1000px-Gro%C3%9Fer_Widderstein_Nordansicht.JPG
Heidriegel,658,9,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Landsee_-_Burgruine_%28b%29.JPG/1000px-Landsee_-_Burgruine_%28b%29.JPG
Hehenberg,958,4,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Copper%28II%29-fluoride-unit-cell-3D-bs-17.png/1000px-Copper%28II%29-fluoride-unit-cell-3D-bs-17.png
Hegerberg,650,5,https://upload.wikimedia.org/wikipedia/commons/e/e2/AHegerberg.jpg
Hegerberg,809,5,https://upload.wikimedia.org/wikipedia/commons/e/e2/AHegerberg.jpg
Hedlalpe,1077,8,
Hechelstein,1306,8,
Hauser Kaibling,1670,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Hauser_Kaibling.JPG/1000px-Hauser_Kaibling.JPG
Haunsberg,819,4,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Nu%C3%9Fdorf_salzburg.jpg/1000px-Nu%C3%9Fdorf_salzburg.jpg
Haugstein,895,4,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Sauwald.JPG/1000px-Sauwald.JPG
Hauerkogl,2195,2,
Hauer Kogel,1257,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Rutger_Hauer_%281968%29.jpg/1000px-Rutger_Hauer_%281968%29.jpg
Hauereck,1236,8,
Hasseck,1563,3,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Cherami_Leigh_by_Gage_Skidmore_2.jpg/1000px-Cherami_Leigh_by_Gage_Skidmore_2.jpg
Hasenriedl,596,5,
Haselstein,890,5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Burgruine_Haselstein.JPG/1000px-Burgruine_Haselstein.JPG
Hartkaser,1433,2,
Harting,1186,8,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/South_Harting%2C_1.5.06.jpg/1000px-South_Harting%2C_1.5.06.jpg
Hartberg,659,5,https://upload.wikimedia.org/wikipedia/commons/9/91/Joglland_bei_Fischbach.jpg
Hanserkogel,718,8,
Hahnbaum,1155,4,
Hangspitze,1691,1,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Dam%C3%BClser_Mittagspitze_Herbst.JPG/1000px-Dam%C3%BClser_Mittagspitze_Herbst.JPG
Haneggkogel,707,8,
Handreute,731,1,
Handlesberg,1068,5,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Reisalpe_vom_Hoeger.jpg/1000px-Reisalpe_vom_Hoeger.jpg
Handalpe,1801,8,
Hammerleck,644,5,
Hammelberg,328,9,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Klinikum_Augsburg.jpg/1000px-Klinikum_Augsburg.jpg
Hamberg,2037,2,https://upload.wikimedia.org/wikipedia/commons/9/91/Wurmberg_Harz.JPG
Haltersitz,1349,4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/%C3%9Cbersichtskarte_Nationalpark_Kalkalpen.jpg/1000px-%C3%9Cbersichtskarte_Nationalpark_Kalkalpen.jpg
Halteis,653,4,
Halserberg,1451,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Salzach_near_werfen_20040828.jpg/1000px-Salzach_near_werfen_20040828.jpg
Hainboden,608,5,
Haiger Kogel,744,5,
Haidnerhöhe,2007,6,
Haiden Berg,576,5,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Heiden-Dorf.jpg/1000px-Heiden-Dorf.jpg
Haidach,1017,8,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Haidach_gas_storage_4.jpg/1000px-Haidach_gas_storage_4.jpg
Hahnreich,1433,6,
Hahnleskopf,2037,2,
Hahnenkamm,1702,2,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Hahnenkamm_in_May.jpg/1000px-Hahnenkamm_in_May.jpg
Hahneckkogel,1618,3,
Hahlkogl,1839,2,
Hagleiten,2116,3,
Hafner,2487,6,https://upload.wikimedia.org/wikipedia/commons/e/e5/Raoul_Hafner1954.jpg
Haderniggkogel,1085,8,
Hacklplatten,1756,3,
Habichtkogel,1128,4,
Habicht,3211,2,https://upload.wikimedia.org/wikipedia/commons/b/be/Habicht_wiki_mg-k.jpg
Haberkogel,594,5,
Haberg,400,5,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Is03002-Torshavn.jpg/1000px-Is03002-Torshavn.jpg
Haberfeldkuppe,1542,5,
Haberfeld,306,5,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Doxycycline_structure.svg/1000px-Doxycycline_structure.svg.png
Guttenberg,789,5,https://upload.wikimedia.org/wikipedia/commons/7/7d/Steve_Guttenberg_2013.jpg
Gurtisspitze,1721,1,
Gursgentörl,2307,6,
Gurpitschegg,2101,3,
Gurlspitze,882,3,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Elsbethen_salzburg.jpg/1000px-Elsbethen_salzburg.jpg
Gumriaul,2876,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/WeisseSpitzeRoteSpitzeVlgtnBg.jpg/1000px-WeisseSpitzeRoteSpitzeVlgtnBg.jpg
Gumpeneck,1404,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Greim_blick_west_rettlkirchspitze_20111004_%282%29.JPG/1000px-Greim_blick_west_rettlkirchspitze_20111004_%282%29.JPG
Guggenberg,456,4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Talkessel_von_Pfunders.JPG/1000px-Talkessel_von_Pfunders.JPG
Großer Quenkogel,1025,4,
Gstoder,1744,3,
Gstatterstein,1037,8,
Gspranggupf,688,4,
Gsollriedel,1310,5,
Gsollberg,585,5,
Gsengplatte,1307,3,
Gschwandtnerberg,1509,3,
Gschirreck,1339,4,
Gschieskogel,1116,8,
Gsahlkopf,2809,2,
Grünstein,2515,2,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Gr%C3%BCnstein_160706.jpg/1000px-Gr%C3%BCnstein_160706.jpg
Grünkogel,1612,8,
Gründegg,2124,3,
Grünberg,561,4,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Acer_CB5-311_series_touchpad.jpg/1000px-Acer_CB5-311_series_touchpad.jpg
Grünberg,981,4,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Acer_CB5-311_series_touchpad.jpg/1000px-Acer_CB5-311_series_touchpad.jpg
Grünberg,1234,4,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Acer_CB5-311_series_touchpad.jpg/1000px-Acer_CB5-311_series_touchpad.jpg
Grünberg,1559,3,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Acer_CB5-311_series_touchpad.jpg/1000px-Acer_CB5-311_series_touchpad.jpg
Grünalmkogel,1801,4,
Grumauerberg,2285,2,
Grubigstein,2171,2,https://upload.wikimedia.org/wikipedia/commons/d/df/Fernpass_Passhoehe.jpg
Grubhörndl,1392,3,
Gruberhorn,1625,3,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Kiesbank%2C_Hintersee_-_panoramio.jpg/1000px-Kiesbank%2C_Hintersee_-_panoramio.jpg
Grubeck,1105,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/SVA07_-_Valentin_Grubeck_7416a.jpg/1000px-SVA07_-_Valentin_Grubeck_7416a.jpg
Großwand,1598,3,https://upload.wikimedia.org/wikipedia/commons/2/23/001-1957-06-08_16_Wintersteller_Fritz_L_III.jpg
Großvenediger,3626,2,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Gro%C3%9Fvenediger_S%C3%BCd.JPG/1000px-Gro%C3%9Fvenediger_S%C3%BCd.JPG
Grösstenberg,1108,4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/%C3%9Cbersichtskarte_Nationalpark_Kalkalpen.jpg/1000px-%C3%9Cbersichtskarte_Nationalpark_Kalkalpen.jpg
Rohrauer Größtenberg,1763,4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/%C3%9Cbersichtskarte_Nationalpark_Kalkalpen.jpg/1000px-%C3%9Cbersichtskarte_Nationalpark_Kalkalpen.jpg
Gross Pölven,998,2,https://upload.wikimedia.org/wikipedia/commons/7/7e/Poelven.jpg
Großglockner,3736,2,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Gro%C3%9Fglockner_from_behind_the_glass_panorama_tower.JPG/1000px-Gro%C3%9Fglockner_from_behind_the_glass_panorama_tower.JPG
Grosses Mureck,2196,3,https://upload.wikimedia.org/wikipedia/commons/9/98/Karte_Aut_Stmk_RA.png
Großes Maiereck,1496,8,
Grosses Hundshorn,1532,3,
Großes Hocheck,1839,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Lower_Austria.svg/1000px-Flag_of_Lower_Austria.svg.png
Großes Beil,2267,2,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Gro%C3%9Fer_Beil.JPG/1000px-Gro%C3%9Fer_Beil.JPG
Große Sandspitze,2594,2,https://upload.wikimedia.org/wikipedia/commons/6/69/Grosse_Sandspitze_1.jpg
Grosser Zellerhut,1393,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Lower_Austria.svg/1000px-Flag_of_Lower_Austria.svg.png
Grosser Woisgenkopf,2572,6,
Grosser Traunstein,1402,3,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Grosser-Arber-002.jpg/1000px-Grosser-Arber-002.jpg
Grosser Tanzkogel,1849,2,
Grosser Sulzberg,1110,5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Lower_Austria.svg/1000px-Flag_of_Lower_Austria.svg.png
Grosser Stier Berg,658,4,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Stier%2C_Dieter-9439.jpg/1000px-Stier%2C_Dieter-9439.jpg
Große Steinwand,1299,8,https://upload.wikimedia.org/wikipedia/commons/5/59/HoheWarte_KellerspitzeWest_Karnische.jpg
Großer Spitzberg,1352,4,https://upload.wikimedia.org/wikipedia/commons/2/27/Velky_spicak_form.jpg
Großer Sonnstein,1002,4,
Grosser Sonnleitstein,1455,5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Flag_of_Lower_Austria.svg/1000px-Flag_of_Lower_Austria.svg.png
Grosser Sonnblick,2829,6,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Grosser_und_Mittlerer_Sonnblick.JPG/1000px-Grosser_und_Mittlerer_Sonnblick.JPG
Grosser Solstein,2513,2,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Grosser_Solstein.jpg/1000px-Grosser_Solstein.jpg
Grosser Seekopf,977,8,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Gro%C3%9Fer_Seekopf.JPG/1000px-Gro%C3%9Fer_Seekopf.JPG
Großer Schwarzkogel,1815,4,
Großer Schober,1423,8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Vrchol_Lu%C5%BEe_v_zim%C4%9B.jpg/1000px-Vrchol_Lu%C5%BEe_v_zim%C4%9B.jpg
Grosser Scheiben Berg,1225,8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/German_Austria_%281918%29_en.svg/1000px-German_Austria_%281918%29_en.svg.png
Großer Rettenstein,2118,2,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Gro%C3%9Fer_Rettenstein.jpg/1000px-Gro%C3%9Fer_Rettenstein.jpg
Grosser Reithpfadkogel,721,4,
Rauchschober,1387,8,
Grosser Rabenstein,1902,8,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Zwiesel_003.jpg/1000px-Zwiesel_003.jpg
Großer Pyhrgas,2078,4,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Gro%C3%9Fer_Pyhrgas.jpg/1000px-Gro%C3%9Fer_Pyhrgas.jpg
Grosser Proles,1249,8,https://upload.wikimedia.org/wikipedia/commons/5/51/1984_first_edition_cover.jpg
Grosser Priel,2448,4,https://upload.wikimedia.org/wikipedia/commons/c/ce/Priel.jpg
Grosser Pleisslingkeil,2261,3,
Grosser Pfaff,1156,8,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Die_Fischbacher_Alpen.JPG/1000px-Die_Fischbacher_Alpen.JPG
Grosser Peilstein,979,5,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Gro%C3%9Fer_Peilstein_from_N_-_panoramio_%281719%29.jpg/1000px-Gro%C3%9Fer_Peilstein_from_N_-_panoramio_%281719%29.jpg
Nörderberg,2658,2,
Grosser Neukogel,841,5,
Grosser Lanschütz,2326,3,
Grosser Lafatscher,1998,2,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Karwendel.JPG/1000px-Karwendel.JPG
Großer Größtenberg,1710,4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/%C3%9Cbersichtskarte_Nationalpark_Kalkalpen.jpg/1000px-%C3%9Cbersichtskarte_Nationalpark_Kalkalpen.jpg
Großer Koppenkarstein,2346,4,
Großer Königskogel,1328,8,
Grosser Koller,730,5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/1272Dagmar_Koller.JPG/1000px-1272Dagmar_Koller.JPG
Großer Kegel,1108,5,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/1116_Muscle_of_the_Female_Perineum.png/1000px-1116_Muscle_of_the_Female_Perineum.png
Großer Knallstein,2083,8,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Preber.jpg/1000px-Preber.jpg
Großer Kitzberg,458,5,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Sollenau_2233.jpg/1000px-Sollenau_2233.jpg
Grosser Ingent,2386,2,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Malin_%C3%85kerman_Eurovision_Song_Contest_2024_Final_Malm%C3%B6.jpg/1000px-Malin_%C3%85kerman_Eurovision_Song_Contest_2024_Final_Malm%C3%B6.jpg
Großer Höllkogel,1850,4,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Feuerkogel.jpg/1000px-Feuerkogel.jpg
Hochkogel,1082,4,https://upload.wikimedia.org/wikipedia/commons/2/23/001-1957-06-08_16_Wintersteller_Fritz_L_III.jpg
Grosser Hochkasten,1963,8,
Grosser Hetzkogel,1323,5,
Großer Gsollberg,1726,8,
Grosser Grössenberg,1103,5,
Grimming,2314,8,https://upload.wikimedia.org/wikipedia/commons/2/20/Grimming_von_Hintereggeralm.jpg
Großer Grießstein,1846,8,
Grosser Griedlkopf,2467,6,
Grosser Grakofl,2289,6,
Göller,1328,5,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/G%C3%B6ller_y%C3%B6resi.jpg/1000px-G%C3%B6ller_y%C3%B6resi.jpg
Grosser Geiger,1167,8,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Gro%C3%9Fer_Geiger_from_N.JPG/1000px-Gro%C3%9Fer_Geiger_from_N.JPG
Großer Geiger,2760,2,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Gro%C3%9Fer_Geiger_from_N.JPG/1000px-Gro%C3%9Fer_Geiger_from_N.JPG
Großer Galtenberg,2004,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Grosser_Galtenberg.jpg/1000px-Grosser_Galtenberg.jpg
Großer Geißkopf,649,5,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Bayerischer_wald1.jpg/1000px-Bayerischer_wald1.jpg
Großer Friedrichskopf,3044,6,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Alpenrelief_01.jpg/1000px-Alpenrelief_01.jpg
Grosser Fögenberg,1044,5,
Grosser Donnerkogel,1668,3,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Gosau_with_Gosaukamm.jpg/1000px-Gosau_with_Gosaukamm.jpg
Großer Buchstein,2192,8,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Synclinal_perche.jpg/1000px-Synclinal_perche.jpg
Bosruck,1747,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Bardonecchia_%28TO%29_-_portale_sud_del_traforo_ferroviario_del_Frejus.jpg/1000px-Bardonecchia_%28TO%29_-_portale_sud_del_traforo_ferroviario_del_Frejus.jpg
Großer Bösenstein,2065,8,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Gro%C3%9Fer_B%C3%B6senstein%2C_SW_ridge.jpg/1000px-Gro%C3%9Fer_B%C3%B6senstein%2C_SW_ridge.jpg
Großer Bolzenberg,310,5,
Großer Bodenberg,494,5,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Besucherbergwerk_Drei_Kronen_und_Ehrt_Einfahrt.JPG/1000px-Besucherbergwerk_Drei_Kronen_und_Ehrt_Einfahrt.JPG
Grosser Berg,356,5,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Gro%C3%9Fer_Berg_Lausitzer_Bergland_Gro%C3%9Fhennersdorf_2010-08-04_00.jpg/1000px-Gro%C3%9Fer_Berg_Lausitzer_Bergland_Gro%C3%9Fhennersdorf_2010-08-04_00.jpg
Großer Archenkopf,2074,3,
Grosser Alpkogel,1246,4,
Grosse Plischa,661,9,
Grossen Berg,752,5,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Vierl%C3%A4nderregion_Bayern_-_Th%C3%BCringen_-_Sachsen_-_B%C3%B6hmen_DE.png/1000px-Vierl%C3%A4nderregion_Bayern_-_Th%C3%BCringen_-_Sachsen_-_B%C3%B6hmen_DE.png
