Name,Height,FederalStateid,Picture
Virglkopf,3038,2,
Ahrnerkopf,2928,2,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/AhrnerKopfFromN.jpg/1000px-AhrnerKopfFromN.jpg
Althausschneide,3166,2,
Pfitschergrat,2734,2,
Furtschaglkopf,2568,2,
Grosser Greiner,3126,2,
Greiner Sonnwand,2686,2,
Steinmandl,2628,2,
Rotkopf,2862,2,
Mörchnerschneid,3136,2,
Mörchnerschartenkopf,2883,2,
Rosskopf,2913,2,
Hochsteller,3010,2,
Gamsspitzl,2288,3,
Pillsteinhöhe,1461,3,
First,1639,1,https://upload.wikimedia.org/wikipedia/commons/6/60/Grindelwald_First.jpg
Hoher Zetz,1250,8,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Zetz_02.jpg/1000px-Zetz_02.jpg
Pommesberg,1281,8,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Pommesberg_01.jpg/1000px-Pommesberg_01.jpg
Plankogel,1513,8,
Hirschberg,1252,8,
Streberkogel,1423,8,
Schoberkogel,1036,8,
Pirbachkogel,1158,8,
Kruckenbrettl,1005,4,
Dürres Eck,1180,4,
Trämpl,1377,4,
Maisenkögerl,872,4,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Maisenk%C3%B6gerl_Br%C3%A4umauer_Scharnstein_20200506.jpg/1000px-Maisenk%C3%B6gerl_Br%C3%A4umauer_Scharnstein_20200506.jpg
Kienesberg,899,4,
Wachtberg,798,4,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/DEU_Wachtberg_COA.svg/1000px-DEU_Wachtberg_COA.svg.png
Hochkreut,954,4,
Brenntenkogel,1092,4,
Helmeskogel,1608,4,
Wimmersberg,1218,4,
Brunnkogel,1688,4,
Buchberg,813,4,
Wasserkogel,1233,4,
Pyramida,664,5,
Beisteinmauer,575,4,
Kleiner Landsberg,804,4,
Smrčina [Horní Planá],1333,4,
Demmerkogel,668,8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Demmerkogel_03.jpg/1000px-Demmerkogel_03.jpg
Jankitzkogel,1467,6,
Hirschkogel,1396,6,
Gradischkogel,1381,6,
Narrenfelsen,1493,8,
Krakaberg,2055,6,
Krennkogel,1888,6,
Kleiner Speikkogel,2100,6,
Pongrac,987,8,
Montikogel,619,8,
Hammerkogel,406,8,
Pongratzer Kogel,1248,8,
Pucheggberg,1144,8,
Wullmenstein,865,8,
Annenkogel,864,8,
Steinstückl,824,9,
Kienberg,794,9,
Großer Hirschenstein,859,9,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Nagy_Szarvask%C5%91.JPG/1000px-Nagy_Szarvask%C5%91.JPG
Kohlrücken,690,9,
Bergstation Grünleitennock,2122,6,
Grünleitennock,2143,6,
Großberg Spitze,2596,2,
Schober,897,5,
Breitenstein,804,4,
Schneidspitze,1945,2,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Schneid_from_Northeast.JPG/1000px-Schneid_from_Northeast.JPG
Sabotin,1442,6,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Sabotin_hill%2C_Slovenia.jpg/1000px-Sabotin_hill%2C_Slovenia.jpg
Blassenstein,824,5,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Urlingerwarte_am_Blassenstein.jpg/1000px-Urlingerwarte_am_Blassenstein.jpg
Teicham,1170,8,
Schussgrubenkogel,3165,2,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Schussgrubenkogel.JPG/1000px-Schussgrubenkogel.JPG
Pfaffenschneid,3195,2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Zuckerh%C3%BCtl_%28links%29_und_Pfaffenschneide_%28rechts%29.jpg/1000px-Zuckerh%C3%BCtl_%28links%29_und_Pfaffenschneide_%28rechts%29.jpg
Großelendkopf,3280,6,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Gro%C3%9Felendkopf_gro%C3%9Felendkees_hochalmspitze.jpg/1000px-Gro%C3%9Felendkopf_gro%C3%9Felendkees_hochalmspitze.jpg
Schwarzkofel,2446,2,
Böse Nase,2084,6,
Kleiner Isidor,3137,2,
Straßkopf,2161,6,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Winklerner-h%C3%BCtte.jpg/1000px-Winklerner-h%C3%BCtte.jpg
Vorderseekamp,2826,6,
Mönchsberg,1964,6,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Salzburg_Kapuzinerberg_M%C3%B6nchsbergblick_-2583.jpg/1000px-Salzburg_Kapuzinerberg_M%C3%B6nchsbergblick_-2583.jpg
Seiche,2762,2,https://upload.wikimedia.org/wikipedia/commons/7/75/Lake_Erie_water_level.gif
Obere Seescharte,2768,3,
Roter Berg,248,7,
Hupfauf,803,2,
Gartenberg,1185,3,
Schatzhöhe,1384,3,
Goritschnigkogel,515,6,
Stifterkogel,631,6,
Plöschenberg,602,6,
Friedlhöhe,660,6,
Zuckerhütl Westgipfel,3330,2,
Schwarzkopf,2727,3,
Pilatusscharte,2859,6,
Bockhartscharte,2149,3,
Mitterastenkopf,2237,3,
Aurachberg,592,4,
Jedlkopf,1729,3,https://upload.wikimedia.org/wikipedia/commons/6/66/Ausblick_Kreuzkogel.png
Schwarzwand,1881,3,
